departamento,anio,divorcios_total,vif_total,vif_sexo_hombres,vif_sexo_mujeres,vif_tipo_fisica,vif_tipo_fisica_patrimonial,vif_tipo_fisica_psicologica,vif_tipo_fisica_psicologica_patrimonial,vif_tipo_fisica_psicologica_sexual,vif_tipo_fisica_psicologica_sexual_patrimonial,vif_tipo_fisica_sexual,vif_tipo_fisica_sexual_patrimonial,vif_tipo_patrimonial,vif_tipo_psicologica,vif_tipo_psicologica_patrimonial,vif_tipo_psicologica_sexual,vif_tipo_psicologica_sexual_patrimonial,vif_tipo_sexual,vif_tipo_sexual_patrimonial,vif_edad_01,vif_edad_02,vif_edad_03,vif_edad_04,vif_edad_05,vif_edad_06,vif_edad_07,vif_edad_08,vif_edad_09,vif_edad_10,vif_edad_11,vif_edad_12,vif_edad_13,vif_edad_14,vif_edad_15,vif_edad_16,vif_edad_17,vif_edad_18,vif_edad_19,vif_edad_20,vif_edad_21,vif_edad_22,vif_edad_23,vif_edad_24,vif_edad_25,vif_edad_26,vif_edad_27,vif_edad_28,vif_edad_29,vif_edad_30,vif_edad_31,vif_edad_32,vif_edad_33,vif_edad_34,vif_edad_35,vif_edad_36,vif_edad_37,vif_edad_38,vif_edad_39,vif_edad_40,vif_edad_41,vif_edad_42,vif_edad_43,vif_edad_44,vif_edad_45,vif_edad_46,vif_edad_47,vif_edad_48,vif_edad_49,vif_edad_50,vif_edad_51,vif_edad_52,vif_edad_53,vif_edad_54,vif_edad_55,vif_edad_56,vif_edad_57,vif_edad_58,vif_edad_59,vif_edad_60,vif_edad_61,vif_edad_62,vif_edad_63,vif_edad_64,vif_edad_65,vif_edad_66,vif_edad_67,vif_edad_68,vif_edad_69,vif_edad_70,vif_edad_71,vif_edad_72,vif_edad_73,vif_edad_74,vif_edad_75,vif_edad_76,vif_edad_77,vif_edad_78,vif_edad_79,vif_edad_80,vif_edad_81,vif_edad_82,vif_edad_83,vif_edad_84,vif_edad_85,vif_edad_86,vif_edad_87,vif_edad_88,vif_edad_89,vif_edad_90,vif_edad_91,vif_edad_92,vif_edad_93,vif_edad_94,vif_edad_95,vif_edad_96,vif_edad_97,vif_edad_98,vif_edad_99
Suchitepéquez,2021,329.0,1901,226,1675,371,2,484,21,8,3,4,0,17,934,43,5,1,8,0,0,0,0,0,0,0,0,1,0,0,1,1,3,0,4,8,9,39,41,48,72,71,82,65,75,79,71,61,50,81,45,53,72,63,47,52,53,58,32,64,25,33,29,26,24,18,32,20,23,17,13,10,10,12,7,6,8,10,6,8,5,10,9,5,7,8,7,4,1,8,4,6,1,3,3,4,3,4,0,6,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,60
Totonicapán,2021,180.0,544,74,470,75,0,194,14,2,1,0,0,4,220,32,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,5,20,10,14,22,19,11,21,23,23,12,18,24,18,18,22,18,13,19,17,12,9,14,9,9,9,6,3,4,6,14,5,9,5,6,0,4,6,7,2,3,1,5,3,2,5,3,3,2,1,4,0,3,1,1,2,1,3,1,1,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
Zacapa,2021,178.0,1159,211,948,232,6,321,19,8,0,2,0,10,478,72,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,6,5,23,32,35,35,26,34,32,46,32,33,35,47,64,39,27,28,30,37,24,13,22,25,64,14,24,19,14,22,12,12,15,18,13,12,13,9,6,10,9,11,7,4,14,5,4,4,3,10,4,5,3,5,4,3,4,4,3,2,0,1,0,0,2,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,30
Alta Verapaz,2022,198.0,4483,793,3690,631,7,1584,86,10,4,4,0,34,1885,216,19,0,3,0,0,0,2,0,1,1,0,0,0,0,3,2,4,11,22,35,61,101,128,135,175,201,171,157,145,171,159,149,163,171,118,176,145,130,130,126,121,129,100,101,65,85,72,68,56,56,51,34,42,46,25,40,29,32,26,19,21,19,17,13,17,18,13,8,19,10,17,9,8,12,7,11,6,6,5,4,1,3,3,2,1,2,3,1,3,1,1,0,1,0,0,0,0,0,1,1,0,0,29
Baja Verapaz,2022,145.0,1322,244,1078,76,2,433,20,2,1,1,0,7,712,61,3,0,4,0,0,1,0,0,0,2,0,0,0,3,1,1,0,1,0,7,7,22,30,38,40,48,44,53,47,42,38,39,47,40,38,41,36,35,32,33,29,28,23,34,20,43,32,17,23,21,16,22,16,9,15,20,11,6,4,9,6,7,10,8,5,6,4,7,9,8,7,5,3,4,1,6,6,1,3,6,1,3,1,0,1,0,1,2,1,2,2,1,2,1,1,1,0,0,0,0,0,0,26
Chimaltenango,2022,210.0,2159,220,1939,214,2,761,42,16,2,6,0,10,1013,74,15,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,8,13,46,62,70,72,77,80,81,81,77,72,76,69,86,73,57,80,78,51,47,60,57,59,52,41,47,39,41,38,22,32,23,23,23,19,21,14,16,13,20,10,13,8,10,12,8,0,5,9,6,3,8,4,4,4,2,4,2,2,2,1,3,0,2,1,1,2,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,2
Chiquimula,2022,212.0,474,78,396,22,1,123,52,2,3,0,2,1,238,27,1,1,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,1,3,1,2,5,7,11,14,12,18,24,19,21,8,20,11,13,11,16,20,15,10,11,12,13,14,15,8,6,5,12,7,6,4,3,4,0,6,6,7,5,2,4,2,5,3,5,0,4,2,2,2,2,0,3,1,2,2,1,2,4,1,0,4,1,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
El Progreso,2022,179.0,1124,258,866,67,1,276,45,1,0,2,0,10,627,88,6,0,1,0,1,1,0,0,0,0,0,0,1,0,2,1,1,2,1,4,6,19,25,29,40,34,45,33,41,40,24,26,35,29,35,39,39,31,28,23,29,26,24,21,20,37,13,12,17,14,16,9,8,12,12,12,14,11,8,13,3,9,4,13,9,5,4,3,5,3,4,4,4,3,10,9,3,3,1,1,3,2,0,8,4,3,0,3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,35
Escuintla,2022,497.0,1747,195,1552,110,1,796,97,8,12,2,0,6,649,59,2,2,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,7,32,32,36,49,66,55,60,68,91,81,92,100,87,63,63,73,53,45,47,47,54,35,39,32,25,31,26,37,24,27,16,11,15,23,9,8,7,9,3,6,6,5,4,5,5,6,2,3,1,3,0,1,3,2,0,1,3,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
Guatemala,2022,3295.0,7936,1209,6727,468,10,1715,240,46,12,16,0,111,4777,499,27,5,10,0,1,0,2,0,1,1,2,2,3,2,0,0,5,3,9,11,22,74,97,139,203,221,235,231,246,265,283,310,270,253,246,316,264,259,276,218,207,203,180,192,170,183,144,137,135,116,112,116,100,72,81,76,53,53,51,57,52,43,40,47,25,49,26,32,31,37,27,21,23,26,20,19,11,13,18,8,17,10,15,11,14,5,9,6,7,4,8,2,4,3,1,0,2,1,2,1,0,1,337
Huehuetenango,2022,450.0,995,119,876,168,5,280,126,5,8,1,1,3,319,67,9,1,2,0,0,0,0,0,0,1,0,1,0,1,3,2,6,4,8,10,20,22,32,22,28,42,28,31,37,36,23,33,19,25,31,41,24,18,22,30,23,19,16,21,14,20,19,15,23,9,8,9,7,18,14,12,9,11,13,9,1,9,3,3,4,8,7,1,2,4,5,4,3,4,2,5,4,0,8,1,3,2,2,2,2,0,4,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,7
Izabal,2022,286.0,920,180,740,13,0,399,57,13,3,0,0,6,386,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,6,13,13,20,25,30,34,39,43,39,24,35,28,34,28,32,28,30,34,17,31,15,19,15,19,13,23,18,17,8,6,16,16,15,12,4,12,11,3,5,9,6,3,7,6,2,3,4,4,2,1,3,3,4,2,1,2,0,0,1,1,0,1,1,4,2,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,7
Jalapa,2022,238.0,461,42,419,42,1,92,1,1,0,0,0,1,302,18,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,2,10,10,12,13,12,18,12,17,22,20,16,17,19,8,13,21,6,10,22,11,11,7,3,10,5,9,12,11,3,6,5,6,10,7,2,3,0,2,2,3,2,4,4,1,4,3,3,1,6,1,5,0,0,0,0,1,0,1,0,1,2,1,0,1,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
Jutiapa,2022,402.0,1240,224,1016,118,0,243,19,6,2,0,0,6,773,71,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,4,6,10,21,35,37,42,45,35,39,52,41,29,29,41,37,31,34,33,27,33,38,29,27,20,28,22,20,20,18,21,19,12,20,17,22,18,11,5,15,14,9,10,9,9,13,1,4,7,4,14,9,3,8,7,7,5,3,2,3,5,4,2,1,4,2,2,1,2,1,0,1,0,1,5,1,1,2,0,0,0,0,0,0,17
Petén,2022,326.0,1041,113,928,113,0,245,20,3,1,0,0,5,602,45,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,5,5,9,16,19,31,30,48,38,38,42,35,44,31,37,34,36,33,31,27,22,34,34,31,17,36,28,29,18,16,12,15,13,12,17,14,8,8,6,3,4,4,9,3,7,4,5,0,1,6,2,1,1,0,4,2,4,1,2,2,1,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0
Quetzaltenango,2022,794.0,2117,270,1847,352,4,744,20,7,13,2,2,21,895,48,3,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,12,12,29,38,34,67,69,61,60,73,85,77,99,90,105,65,89,61,54,68,56,60,61,68,50,30,42,31,26,26,31,22,20,20,15,12,28,16,20,17,11,16,6,6,13,7,8,5,5,8,3,2,1,3,12,4,4,1,1,6,7,2,3,4,1,3,3,0,4,0,1,1,0,1,1,0,0,0,0,0,0,0,0,60
Quiché,2022,314.0,638,124,514,28,7,154,230,3,2,0,1,6,167,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,8,11,17,26,21,24,21,22,26,24,18,33,19,26,20,21,22,14,15,26,15,21,8,12,19,13,10,4,6,12,11,10,4,5,9,5,4,6,0,2,2,4,1,3,3,2,3,0,1,0,1,3,1,3,1,0,1,3,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Retalhuleu,2022,331.0,1577,212,1365,53,4,628,28,4,0,0,0,9,723,53,57,0,18,0,3,8,8,5,7,8,3,8,6,10,7,12,13,12,17,23,19,31,40,29,35,56,54,53,64,69,57,67,49,77,42,50,33,36,44,32,28,43,34,33,28,26,20,14,29,14,13,19,15,9,9,14,13,9,8,8,4,8,8,13,3,3,7,5,2,4,4,4,2,7,1,2,6,3,2,2,2,1,0,6,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
Sacatepéquez,2022,174.0,1693,219,1474,145,5,804,34,7,1,1,0,6,637,43,5,1,4,0,0,1,0,2,0,3,0,0,0,0,3,1,1,6,4,6,10,35,30,43,53,55,55,44,68,62,61,76,62,78,54,61,40,65,48,35,44,36,27,47,25,42,31,27,28,19,15,22,23,19,7,16,19,5,7,9,12,7,5,8,5,13,6,8,2,0,2,8,3,6,2,3,1,5,3,5,2,3,2,4,1,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,41
San Marcos,2022,565.0,1707,161,1546,361,2,568,36,6,0,3,0,8,672,39,6,1,4,1,0,0,0,0,1,0,1,0,1,1,1,2,3,3,6,9,21,26,23,39,54,49,62,57,53,64,57,61,47,66,46,44,43,47,55,43,47,42,38,46,43,30,27,32,35,15,29,18,18,17,8,14,13,10,19,12,15,12,15,12,2,8,16,8,6,7,3,3,8,4,3,7,3,6,8,2,1,5,2,4,5,3,5,0,1,1,1,1,2,0,0,0,1,0,0,0,0,0,29
Santa Rosa,2022,316.0,1125,141,984,82,0,354,59,7,0,1,0,6,518,92,2,0,3,1,1,1,0,0,0,0,1,0,0,0,0,1,1,9,4,12,8,18,31,31,37,33,34,33,43,44,30,42,38,49,35,30,42,34,31,38,32,34,23,26,19,19,15,8,19,20,15,16,11,13,9,11,4,5,7,7,6,12,5,4,6,4,5,0,5,2,8,7,1,2,4,2,2,2,1,5,2,0,0,2,2,1,1,0,4,1,2,0,0,0,0,2,0,0,0,1,0,0,0
Sololá,2022,137.0,353,73,280,72,0,98,6,1,0,0,0,4,159,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,5,2,4,2,9,13,20,8,11,9,12,4,7,10,8,16,7,9,12,5,10,6,6,14,5,10,4,5,13,2,4,5,4,6,9,3,5,2,8,4,3,0,4,1,1,3,4,1,2,2,4,1,1,2,3,3,2,0,1,1,1,0,2,2,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3
Suchitepéquez,2022,485.0,1770,242,1528,328,3,556,13,6,2,1,1,25,799,31,4,0,1,0,0,0,0,0,0,0,0,1,1,0,2,2,6,6,8,11,16,27,37,50,48,55,65,64,70,74,79,71,53,61,52,51,57,48,47,39,48,48,33,44,29,40,29,27,36,21,17,24,11,21,16,17,18,19,17,7,4,9,3,8,3,11,10,9,8,7,4,3,4,6,2,5,2,4,0,0,2,0,2,7,1,2,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,27
Totonicapán,2022,201.0,460,52,408,87,0,134,7,1,1,0,0,9,205,13,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,10,14,10,14,16,18,14,16,20,15,20,13,24,11,11,12,16,9,13,10,14,5,10,8,10,10,7,4,9,7,7,5,3,3,7,3,3,7,2,4,5,1,3,3,4,1,3,3,2,1,1,2,1,0,2,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zacapa,2022,195.0,910,141,769,85,1,315,17,6,0,1,0,8,429,42,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,0,5,8,9,17,22,23,33,20,26,28,31,33,37,44,31,33,31,30,23,28,22,15,18,17,16,13,20,12,16,9,15,8,11,12,17,9,7,6,7,8,8,5,4,4,8,8,8,6,5,9,4,4,4,5,2,3,2,1,3,1,0,1,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,29
Alta Verapaz,2023,,4085,628,3457,491,14,1581,85,14,0,8,0,23,1700,150,12,0,7,0,0,0,0,0,0,1,0,1,2,1,1,4,7,7,24,36,55,95,86,119,142,150,174,155,168,136,136,121,120,174,115,137,134,112,135,116,107,124,97,102,67,99,89,64,68,55,52,52,33,35,24,20,20,20,20,19,14,17,19,11,14,11,11,15,12,10,9,6,8,4,7,8,5,1,7,3,3,4,5,2,3,3,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,36
Baja Verapaz,2023,,1054,170,884,42,3,374,12,9,1,1,0,11,553,42,3,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,5,8,23,25,31,23,38,28,22,40,35,40,42,47,37,27,36,28,31,21,33,32,38,28,29,21,24,28,15,14,19,9,16,14,9,7,10,8,7,3,4,4,6,6,6,4,5,4,8,6,2,6,2,1,3,1,3,7,2,2,3,1,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Chimaltenango,2023,,2089,255,1834,153,0,755,44,8,0,2,1,13,1054,50,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,4,24,31,55,42,47,72,81,81,68,82,81,81,75,71,69,61,53,52,81,53,56,57,45,57,36,39,41,36,53,20,33,27,9,24,20,25,14,15,16,17,14,13,14,9,9,9,16,4,13,6,8,9,6,6,5,4,3,4,2,3,5,2,2,3,2,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2
Chiquimula,2023,,385,60,325,25,1,137,25,1,0,0,0,3,177,15,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,1,1,1,3,4,3,7,9,14,14,16,14,14,9,13,13,10,11,14,11,9,11,8,9,8,14,12,6,6,5,13,6,7,7,2,6,6,3,6,4,3,2,3,2,2,2,1,0,6,2,0,0,0,2,1,1,2,0,1,0,2,2,0,0,3,0,2,1,0,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4
El Progreso,2023,,988,246,742,80,1,229,14,5,0,0,1,4,627,20,3,0,4,0,0,0,0,0,0,0,0,0,1,0,0,2,1,4,6,4,6,26,13,20,25,30,41,28,35,26,30,27,23,38,22,33,27,20,19,24,29,26,29,23,28,22,14,13,16,16,10,23,10,6,10,7,13,6,14,4,5,9,8,11,10,2,4,4,4,1,3,4,6,4,5,7,4,2,1,3,2,2,3,0,2,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Escuintla,2023,,1612,166,1446,120,0,644,58,8,1,1,1,14,700,59,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,55,30,39,59,78,60,60,66,74,65,81,81,59,44,74,55,58,52,44,35,39,35,43,29,29,34,25,28,20,20,14,12,14,9,12,6,6,3,3,9,5,5,6,3,2,4,2,3,1,3,0,3,2,1,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
Guatemala,2023,,8381,1337,7044,450,17,1934,218,55,22,10,1,138,4977,483,46,11,14,5,0,2,1,2,0,2,3,0,4,1,2,4,3,5,7,12,24,87,115,164,166,209,235,259,264,266,315,310,293,291,251,309,261,232,248,209,222,201,218,197,181,160,175,129,149,117,126,121,92,108,65,89,73,61,60,56,62,57,44,54,34,43,51,31,31,27,33,24,24,26,26,29,28,17,20,13,10,16,12,17,10,7,13,9,7,5,3,5,10,4,2,3,1,4,0,0,1,0,412
Huehuetenango,2023,,995,124,871,181,4,233,141,9,8,2,0,1,350,48,13,1,4,0,0,1,0,2,2,0,2,0,2,2,1,6,7,9,6,13,14,13,17,17,24,28,32,29,18,41,32,23,31,28,29,34,43,33,27,30,23,27,23,22,15,30,14,22,11,11,13,17,9,14,4,12,11,3,6,14,5,2,9,6,2,5,5,3,8,5,2,2,2,2,2,3,2,3,4,2,4,1,1,2,0,2,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,0,6
Izabal,2023,,718,162,556,52,0,209,18,3,0,0,0,4,400,27,4,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3,2,0,2,3,9,14,20,17,33,23,20,14,25,33,22,24,24,24,25,29,15,25,24,13,21,23,20,14,24,15,10,9,8,7,9,9,10,10,10,7,6,3,3,4,0,3,4,0,4,4,1,1,3,4,1,2,2,2,2,2,1,2,2,1,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Jalapa,2023,,470,34,436,40,0,150,7,3,0,0,0,1,254,12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,4,8,15,18,6,21,13,18,18,11,21,12,10,13,13,19,13,11,17,15,10,10,8,18,5,13,7,4,10,7,10,9,7,6,1,10,3,3,1,3,2,2,1,1,2,3,3,0,2,2,7,1,0,1,5,0,0,5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Jutiapa,2023,,1173,222,951,70,0,239,6,1,1,1,0,6,824,23,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,3,0,2,6,4,4,20,24,34,28,42,31,29,41,49,27,34,35,39,31,31,43,26,27,29,22,38,26,31,21,27,22,15,19,19,11,11,16,20,13,21,10,14,9,6,6,3,4,7,10,9,7,9,6,6,1,0,4,7,4,4,12,6,5,4,3,1,1,5,5,3,0,3,2,1,1,2,0,0,0,0,1,0,0,1,0,0,18
Petén,2023,,1027,90,937,132,4,253,20,3,1,4,0,14,521,60,5,0,10,0,0,2,0,0,0,0,0,0,0,3,1,4,2,2,6,6,10,26,35,31,33,37,52,44,29,37,36,43,43,37,32,36,31,32,28,30,17,28,20,17,24,25,15,10,9,15,12,12,4,7,11,9,8,3,4,7,5,1,2,4,2,2,2,5,8,2,4,3,2,3,1,0,3,1,1,1,1,0,1,0,1,0,1,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Quetzaltenango,2023,,1920,234,1686,330,3,613,12,10,2,1,0,14,910,22,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,4,1,13,25,30,61,45,77,75,81,79,64,64,73,71,81,58,74,73,50,61,53,44,41,54,54,31,28,38,29,31,26,26,20,15,22,15,20,14,14,12,11,13,7,10,7,10,5,3,7,3,5,3,4,3,1,5,2,3,3,3,1,0,5,1,2,0,5,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,43
Quiché,2023,,1388,207,1181,188,1,441,10,0,0,1,0,5,708,28,1,0,5,0,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,6,13,25,21,46,29,52,39,33,48,37,46,66,47,60,34,39,35,34,54,44,28,35,26,29,14,31,28,32,30,19,19,20,12,31,18,21,7,16,6,3,9,8,7,8,8,6,6,4,12,5,3,0,0,5,2,1,12,3,8,2,3,7,0,1,1,0,1,0,1,3,2,2,1,0,0,0,0,0,0,1,0,0,15
Retalhuleu,2023,,1591,237,1354,63,0,660,21,8,0,1,0,6,678,53,87,0,14,0,5,13,12,4,11,12,13,15,11,25,14,20,21,30,29,22,17,33,17,28,33,39,44,50,64,53,45,67,43,73,34,52,47,34,62,34,32,52,19,36,27,26,24,18,28,21,15,11,15,20,9,9,4,3,9,3,3,14,10,7,3,7,1,3,6,5,2,3,1,2,2,0,1,1,3,3,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
Sacatepéquez,2023,,1387,192,1195,95,6,525,14,7,0,4,0,11,655,53,4,0,12,1,1,1,0,0,0,1,3,3,2,3,1,4,2,4,3,11,6,22,22,42,41,49,33,36,54,48,58,75,50,52,45,53,49,41,46,27,35,47,29,36,24,18,22,21,18,21,19,9,5,8,9,6,11,8,7,6,13,4,6,5,8,6,6,9,4,4,5,5,5,5,4,4,4,7,4,1,1,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
San Marcos,2023,,1815,255,1560,374,3,618,32,11,0,6,1,10,702,46,3,1,8,0,0,0,0,0,0,0,2,0,0,3,1,0,4,1,13,15,19,39,33,47,45,44,49,62,59,56,52,54,59,72,53,57,50,46,64,48,37,45,56,48,38,35,42,31,23,27,26,32,11,16,16,21,20,13,24,12,10,12,11,8,4,3,9,4,13,7,5,12,10,11,2,5,2,4,2,3,2,5,5,5,4,2,2,4,1,2,1,0,1,0,0,0,0,1,0,0,0,2,21
Santa Rosa,2023,,919,123,796,79,2,232,5,2,1,1,0,7,555,29,0,0,6,0,0,0,0,0,1,2,0,0,0,1,1,1,1,1,5,1,6,20,25,30,22,27,30,39,29,37,26,25,28,38,25,32,24,21,26,24,17,21,17,31,18,30,20,14,19,10,9,15,7,14,8,6,11,5,7,8,6,7,5,5,4,7,3,3,4,4,1,1,2,4,8,4,2,0,0,1,2,1,1,0,0,2,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
Sololá,2023,,441,103,338,101,1,108,4,0,0,0,0,2,215,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,4,1,15,4,10,4,11,14,7,10,9,12,14,8,16,7,9,11,12,8,14,14,16,10,11,6,9,11,12,11,5,3,7,9,9,4,3,2,5,5,6,6,1,4,7,4,1,6,7,0,1,7,7,4,4,1,2,3,2,2,1,2,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Suchitepéquez,2023,,1708,246,1462,316,1,407,20,7,1,3,0,22,881,34,10,0,6,0,0,0,0,0,0,0,0,2,0,0,0,2,3,4,8,7,9,37,37,46,49,55,54,51,65,52,58,48,68,54,54,77,52,50,43,36,47,43,36,44,33,22,26,30,27,23,26,19,15,17,20,14,18,9,11,9,10,8,10,10,5,9,12,10,10,3,11,7,11,8,4,9,3,3,3,2,5,2,3,2,3,2,0,0,0,3,1,3,0,1,0,0,0,0,0,0,0,0,25
Totonicapán,2023,,589,67,522,120,2,153,8,1,2,2,0,7,282,7,2,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,4,3,12,8,19,11,17,16,21,27,21,18,21,19,27,17,17,21,20,17,12,15,14,9,18,4,17,12,6,12,10,7,9,2,7,8,3,7,7,5,2,4,2,2,2,4,2,5,1,2,1,5,1,6,5,3,0,1,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
Zacapa,2023,,716,159,557,47,1,265,16,4,0,2,0,3,339,33,4,0,2,0,0,0,0,0,0,0,2,0,2,0,1,2,0,1,3,3,7,12,21,16,20,19,23,22,24,15,20,28,19,34,20,12,17,18,24,23,20,16,18,21,12,11,17,16,11,6,6,9,4,3,11,12,7,2,5,1,5,6,5,9,5,4,5,8,4,1,2,1,0,5,0,1,1,4,1,5,1,1,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
